ACTUAL TIME (ms),TIME INTERVAL (ms),Accel X,Accel Y,label
7766,3,0.59524536,3.0850983,0
10255,4,0.8740845,4.6897736,0
2490,0,-0.52882385,5.056076,0
3676,4,-0.3919525,4.7777405,0
1388,0,-0.5708313,4.651474,0
6425,6,0.32250977,4.8434906,0
11861,4,0.5106201,4.4111023,0
3080,4,-0.3315277,4.8588257,0
5263,4,-0.2132721,4.8256073,0
7779,9,0.6250305,3.1274872,0
11016,7,0.44293213,4.4457245,0
2622,4,-0.60113525,4.91243,0
10192,4,0.59988403,4.6538544,0
1078,1,-1.1812592,4.0525208,0
3642,4,-0.3138275,4.854965,0
4614,4,0.81391907,5.827301,0
854,0,-2.687027,3.6184235,0
1388,0,-0.60450745,4.7104034,0
2345,8,-1.22258,5.140396,0
4573,9,-0.08331299,5.220154,0
7388,5,0.55085754,4.6567383,0
7028,7,0.3210144,4.709854,0
1879,0,-1.3396606,5.1693573,0
603,8,-3.2286377,4.28125,0
534,4,-2.9929504,3.6615143,0
8348,0,0.31045532,4.122345,0
1677,20,-2.403183,5.363617,0
4681,4,-0.7942505,5.136902,0
3056,8,-0.39227295,4.775955,0
7504,1,0.894577,4.5543365,0
2603,8,-0.4864502,5.019943,0
4556,8,-0.08988953,5.241638,0
1931,1,-1.2779541,5.2339935,0
1234,0,-0.35792542,4.79657,0
9540,4,0.6871033,4.6013184,0
2184,7,-1.2331085,5.1785126,0
9966,4,0.69000244,4.601059,0
3260,5,-0.32206726,4.8600616,0
2466,8,-0.76039124,5.0217285,0
9384,4,0.41708374,4.4455566,0
2982,4,-0.49368286,4.7400513,0
7676,11,0.41952515,2.847229,0
2349,4,-1.2411804,5.127121,0
657,4,-3.166687,4.497635,0
12415,4,0.4517975,4.4556274,0
8815,1,0.4011383,4.3911133,0
10817,4,0.2992401,4.4059296,0
4947,0,-0.16098022,4.854965,0
3138,3,-0.45256042,4.7535095,0
2564,4,-0.6394043,5.012146,0
10899,3,0.30665588,4.290909,0
661,4,-3.181656,4.4605865,0
8099,4,0.44111633,3.356964,0
2493,3,-0.5704193,5.056076,0
9145,4,0.3868866,4.4053802,0
8153,4,0.9329529,4.2957916,0
364,16,-3.0582733,2.714981,0
12474,4,0.53829956,4.3898926,0
,22,-9,3.8,1
1777,0,-1.7369385,5.1620026,0
2677,3,-0.41220093,4.9792633,0
9489,4,0.6179962,4.5277863,0
8130,4,1.0092621,4.080963,0
11142,8,0.44132996,4.424011,0
136,3,-4.3960114,2.4329224,0
5286,8,-0.16915894,4.8472595,0
62,4,-3.3836212,2.4383545,0
10991,5,0.460495,4.4497223,0
1276,0,-0.19740295,4.899521,0
2044,0,-1.5924072,5.099228,0
4419,4,0.10293579,5.1109314,0
2858,5,-0.4611969,4.69162,0
2361,8,-1.231308,5.07666,0
10763,4,0.78749084,4.747223,0
6673,4,0.38868713,5.046875,0
10974,4,0.4862213,4.4180145,0
2161,4,-1.2260284,5.1063538,0
9574,0,0.7839203,4.697571,0
1753,0,-1.1470184,5.4018555,0
6030,6,0.64120483,5.173126,0
6197,4,0.34109497,4.896591,0
8963,7,0.34770203,4.350815,0
5427,8,0.17617798,5.0440826,0
2779,8,-0.52931213,4.632309,0
9574,10,0.76693726,4.676605,0
3713,5,-0.34335327,4.83902,0
462,8,-3.4690247,2.434433,0
5095,8,0.31181335,5.249344,0
3150,4,-0.36756897,4.8407593,0
6044,4,0.63249207,5.146866,0
3507,10,-0.3839569,4.824402,0
8936,0,0.29968262,4.4361267,0
6915,4,0.27095032,4.6754,0
6216,4,0.3497467,4.9236145,0
5490,4,0.3199005,5.105789,0
5307,9,-0.08270264,4.930176,0
7284,1,-0.14819336,4.684265,0
,238,-0.2,-0.2,1
8356,3,0.49586487,4.2575684,0
9767,4,0.5846405,4.6373444,0
10919,4,0.30718994,4.226761,0
12239,4,0.4841919,4.423111,0
8664,46,0.7157135,4.6208496,0
2580,5,-0.41362,5.1308136,0
9104,9,0.4386444,4.382263,0
11162,5,0.52508545,4.4269714,0
9583,4,0.82328796,4.717972,0
5560,5,0.33448792,4.9045715,0
11637,3,0.45832825,4.323456,0
11427,2,0.39620972,4.447464,0
11752,9,0.5077667,4.465378,0
11166,4,0.5143738,4.4262085,0
11052,8,0.378479,4.3306427,0
9962,4,0.72691345,4.6575165,0
2510,5,-0.7016449,5.0086823,0
6387,3,0.23042297,4.8190613,0
6603,3,0.5234833,4.9941406,0
9239,6,0.39283752,4.388092,0
2942,4,-0.43362427,4.7710876,0
2431,7,-1.1065216,4.847046,0
4231,3,0.13215637,5.0057983,0
3891,8,-0.41435242,4.7472687,0
8826,4,0.42477417,4.402466,0
82,4,-3.342392,2.8891602,0
5376,1,0.20610046,5.0263367,0
1032,0,-1.177536,4.115158,0
3462,4,-0.37438965,4.8703156,0
11287,2,0.5272827,4.390671,0
1691,6,-2.2361908,5.4344482,0
987,0,-2.4063416,3.6472626,0
,68,-14.2,-4.6,1
9075,1,0.29821777,4.273178,0
11735,2,0.52671814,4.4553223,0
,10,-4.6,1,1
,254,-0.2,-0.2,1
4294,8,0.17832947,5.117386,0
9233,6,0.40422058,4.388092,0
5346,3,0.078826904,4.9196167,0
3170,4,-0.3448639,4.8814087,0
11170,4,0.49371338,4.402954,0
4068,7,-0.31655884,4.808243,0
6165,4,0.23001099,4.816681,0
10626,3,0.4056244,4.5301666,0
580,0,-3.548172,3.6055908,0
93,7,-3.917511,2.3837433,0
187,4,-3.621399,3.2202148,0
7284,0,-0.2106781,4.696945,0
5915,7,0.15307617,4.8406067,0
8095,4,0.37190247,3.26268,0
8774,0,0.2170105,4.2164307,0
8013,7,0.6407318,3.181427,0
9684,3,0.6318207,4.6427307,0
7822,29,0.7016907,3.1977997,0
1807,0,-1.841156,5.22139,0
6471,9,0.19885254,5.012802,0
1412,6,-0.40274048,4.776886,0
,264,-0.2,-0.2,1
9317,4,0.40446472,4.485901,0
10208,4,0.6842041,4.6754,0
5657,4,0.15541077,4.8553467,0
,186,-0.2,-0.2,1
2946,4,-0.42196655,4.7895355,0
5450,4,0.13426208,5.038925,0
698,27,-3.0447998,4.307953,0
,80,-2,2,1
315,10,-2.9562073,3.4465027,0
1978,0,-1.447464,5.075424,0
9509,4,0.6886444,4.599045,0
1930,0,-1.3148804,5.1970673,0
8774,0,0.09410095,4.1409454,0
12047,3,0.5910034,4.4345856,0
9157,4,0.48171997,4.4374695,0
5201,9,-0.13897705,4.860962,0
9696,4,0.62705994,4.632309,0
380,5,-3.0883484,2.4526062,0
1079,0,-1.8928223,3.4896393,0
,88,-7.4,-3.4,1
9927,3,0.6528778,4.625122,0
6474,3,0.19384766,4.9871674,0
12005,4,0.39968872,4.387924,0
2529,5,-0.8589325,4.91922,0
3899,4,-0.4072113,4.7700043,0
2224,4,-1.1421051,5.2477417,0
8900,0,0.4810028,4.486908,0
1777,0,-1.8290253,5.137985,0
5365,3,0.18244934,4.9656982,0
2994,4,-0.4862213,4.751175,0
344,4,-3.046875,2.965149,0
4818,0,0.5451355,5.252716,0
8996,6,0.30574036,4.3306427,0
11509,4,0.6057129,4.5193634,0
11900,4,0.4568634,4.3593597,0
3950,4,-0.34658813,4.826233,0
4072,4,-0.3564453,4.774109,0
8664,0,0.80885315,4.7465973,0
9298,4,0.3961792,4.463257,0
12419,4,0.479599,4.4748535,0
2719,3,-0.5284271,4.7557373,0
1878,0,-1.2188416,5.3320465,0
7611,0,0.2930603,3.719162,0
1878,0,-1.2357941,5.2937775,0
7285,0,-0.16299438,4.651993,0
8255,4,0.5444641,4.4678955,0
,296,-0.2,-0.2,1
3966,4,-0.3091278,4.8165894,0
5036,4,0.38049316,5.0868225,0
7284,0,-0.18522644,4.693527,0
6349,7,0.2707367,4.8477783,0
10970,4,0.4862213,4.397995,0
4189,8,0.12168884,5.097824,0
1497,4,-0.7903137,5.4664307,0
1388,19,-0.5967102,4.780716,0
8048,5,0.625824,3.1630096,0
9556,9,0.6744232,4.625122,0
10415,4,0.48886108,4.602783,0
,256,-0.2,-0.2,1
10704,8,0.7182617,4.634506,0
2399,3,-1.0232544,4.905243,0
8774,0,0.16609192,4.256729,0
7423,4,0.7422638,4.673874,0
1516,3,-0.70118713,5.3965454,0
8372,8,0.37443542,4.2967377,0
11880,3,0.47540283,4.389862,0
6013,4,0.53604126,5.0698853,0
7759,8,0.5366516,3.0594177,0
587,4,-3.5968018,3.7334595,0
2833,2,-0.56018066,4.6847076,0
4005,4,-0.27119446,4.837906,0
1645,1,-2.5573425,5.4305725,0
,48,-11,2.6,1
8060,4,0.5397186,3.1598663,0
10295,5,0.8575134,4.7384644,0
5853,4,0.43267822,5.1137543,0
12037,5,0.54837036,4.3657074,0
9333,3,0.38935852,4.481903,0
8161,8,0.8813629,4.2751923,0
1530,14,-0.79145813,5.379303,0
9485,6,0.5903015,4.5185547,0
10611,5,0.36553955,4.546829,0
5079,8,0.36976624,5.2413025,0
1462,4,-1.0071106,5.354004,0
1388,0,-0.52864075,4.6007385,0
9520,8,0.69451904,4.6264496,0
7283,0,0.17871094,4.632309,0
8900,0,0.5050659,4.46463,0
703,5,-5.6768646,3.059311,0
9564,5,0.7356262,4.652313,0
9345,8,0.37083435,4.4226685,0
176,4,-3.8206482,3.0947113,0
7458,4,0.8809204,4.783142,0
10032,4,0.6345825,4.66597,0
3130,3,-0.5267792,4.6999207,0
7450,3,0.8435669,4.790329,0
5532,7,0.1288147,4.9289703,0
4061,5,-0.27766418,4.848053,0
8690,0,0.5062256,4.46373,0
383,3,-3.0235443,2.479538,0
8822,7,0.3929901,4.402466,0
10747,4,0.9540405,4.7862396,0
394,11,-2.952835,2.5112915,0
9247,4,0.43515015,4.3933716,0
11201,4,0.4998474,4.4376373,0
11384,8,0.22045898,4.2875366,0
0,0,-3.237152,2.039383,0
4956,9,-0.15582275,4.8765106,0
6850,6,0.43504333,4.8833466,0
9817,7,0.62431335,4.623474,0
4914,1,-0.30845642,4.9627075,0
11073,9,0.3497467,4.321884,0
5786,4,0.5074158,5.134857,0
10044,7,0.6475067,4.643387,0
7419,4,0.7011261,4.6409454,0
2084,0,-1.714508,4.934082,0
,236,-0.2,-0.2,1
11130,4,0.39283752,4.3667755,0
6352,3,0.26556396,4.8477783,0
10419,4,0.4862213,4.623993,0
1930,0,-1.4900665,5.0847473,0
6493,4,0.15188599,4.938568,0
5223,3,-0.14706421,4.783142,0
9634,4,0.63223267,4.617935,0
7021,5,0.3196106,4.711319,0
11943,8,0.32504272,4.3131256,0
8350,0,0.4725647,4.2229004,0
6478,4,0.19465637,4.96434,0
10966,7,0.4799652,4.389023,0
3182,9,-0.4160614,4.824463,0
9020,4,0.26763916,4.3203583,0
11470,8,0.5231323,4.446228,0
2657,7,-0.33538818,5.0677185,0
10013,4,0.6693878,4.678955,0
6563,3,0.52571106,5.012985,0
9172,7,0.40023804,4.470581,0
11028,4,0.4165802,4.4326477,0
5435,4,0.17736816,5.0618896,0
5638,4,0.093429565,4.830765,0
1979,1,-1.4898224,5.07045,0
5817,3,0.6246338,5.221283,0
11877,5,0.48999023,4.395279,0
3735,7,-0.3343811,4.855301,0
3685,9,-0.40229797,4.763855,0
5087,4,0.32684326,5.2413635,0
10435,5,0.5820923,4.6594696,0
6931,5,0.1802063,4.6566925,0
6403,8,0.2707367,4.8046875,0
9856,3,0.7526398,4.6610413,0
10477,7,0.73760986,4.689087,0
1077,45,-1.1421967,4.1647644,0
2045,0,-1.5763092,4.979904,0
9853,8,0.7232971,4.655655,0
9614,4,0.6799164,4.6538544,0
3860,7,-0.3673706,4.77005,0
11579,4,0.47317505,4.4484863,0
8091,8,0.32369995,3.2070007,0
3548,4,-0.302063,4.8811035,0
8900,0,0.4570923,4.470108,0
3426,4,-0.47314453,4.822006,0
750,4,-3.6852417,5.585373,0
4247,4,-0.07064819,5.0814667,0
191,4,-3.5406952,3.282364,0
9837,4,0.6729584,4.6494904,0
8673,0,0.43626404,4.5508423,0
8814,0,0.4421692,4.3726654,0
,232,-0.2,-0.2,1
9032,8,0.29634094,4.317276,0
11560,8,0.54901123,4.4527435,0
3834,4,-0.4000244,4.8379974,0
4490,5,0.12709045,5.1654053,0
4052,8,-0.1672821,4.935425,0
3728,5,-0.3569336,4.8477783,0
905,0,-2.117569,3.6226196,0
6943,9,0.18858337,4.6538544,0
12521,5,0.6763153,4.488205,0
9263,4,0.4534912,4.4559326,0
11528,3,0.543396,4.424011,0
10001,4,0.6280365,4.6825867,0
9728,8,0.73069763,4.6825867,0
12079,7,0.6439514,4.4955444,0
7887,3,0.75527954,3.2598572,0
8924,24,0.45872498,4.453354,0
3346,4,-0.3441925,4.77269,0
,116,-1,-1,1
5189,4,-0.076309204,4.9243164,0
5993,3,0.33789062,4.8446655,0
10739,6,1.0148621,4.755356,0
,94,-5,-1.4,1
7122,4,0.33514404,4.784485,0
4493,3,0.14201355,5.193115,0
1650,3,-2.0253143,5.64476,0
254,4,-3.3058472,2.0559998,0
3251,3,-0.33538818,4.83049,0
364,0,-3.1271057,2.5539856,0
12501,4,0.5913391,4.3756714,0
10505,4,0.7400665,4.775955,0
3287,4,-0.32322693,4.877075,0
11020,4,0.4359436,4.4503937,0
2389,5,-1.0852356,4.9071503,0
1406,3,-0.38217163,4.7046356,0
7325,8,-0.22810364,4.547226,0
2208,4,-1.1259155,5.228012,0
1032,0,-1.1901093,4.0279236,0
6669,3,0.41333008,5.0283966,0
,100,-2.6,0.2,1
3365,3,-0.44311523,4.775955,0
11110,3,0.40698242,4.326935,0
3513,3,-0.3474579,4.8406067,0
10060,8,0.6650543,4.625122,0
4818,0,0.49316406,5.185074,0
,180,0,-0.5,1
,250,-0.2,-0.2,1
1619,5,-2.096695,5.2500153,0
4576,3,0.09980774,5.1577454,0
905,0,-2.0576935,3.3250122,0
3325,3,-0.37576294,4.7992554,0
1483,17,-1.1635437,5.258774,0
9471,1,0.5119171,4.4907227,0
4914,0,-0.35324097,4.9255524,0
2700,3,-0.48320007,4.866684,0
7481,7,0.82380676,4.672058,0
8461,3,1.0831451,4.9059143,0
10138,4,0.57081604,4.696945,0
1109,6,-1.6170349,3.5457153,0
2084,39,-1.6959686,4.9139557,0
1103,0,-1.872467,3.4328156,0
9861,5,0.7591553,4.6610413,0
12225,0,0.5191498,4.4569397,0
2692,8,-0.47903442,4.9109497,0
769,0,-3.8520813,4.8819275,0
,202,-0.2,-0.2,1
10563,7,0.58677673,4.75441,0
169,0,-4.0014954,3.0779877,0
11064,4,0.35087585,4.323456,0
10048,4,0.66604614,4.6397552,0
7645,4,0.48155212,2.9071198,0
11962,4,0.28341675,4.282028,0
1599,3,-1.9129791,5.2822113,0
7032,4,0.32380676,4.702545,0
8981,4,0.33538818,4.354019,0
,252,-0.2,-0.2,1
3353,7,-0.35968018,4.7615967,0
3380,4,-0.45030212,4.8017883,0
4145,3,0.38386536,5.1099396,0
782,3,-4.146942,4.230362,0
7986,9,0.73742676,3.217331,0
7822,0,0.70602417,3.2303467,0
12485,3,0.5540619,4.352188,0
11908,8,0.43740845,4.363632,0
1395,2,-0.42463684,4.622055,0
,278,-0.2,-0.2,1
12352,3,0.4493866,4.366089,0
11786,8,0.4646759,4.492325,0
733,2,-3.4446259,5.3054657,0
7524,4,0.8534851,4.3110046,0
,56,-15.4,-5.4,1
9403,3,0.3856659,4.4527435,0
7208,4,0.2707367,4.6466675,0
11704,4,0.6325836,4.467102,0
1580,0,-2.2435913,5.3505707,0
4302,4,0.18711853,5.1658325,0
12537,4,0.6680603,4.491089,0
,290,-0.2,-0.2,1
7711,3,0.4544983,2.9773254,0
1778,1,-1.9215698,5.1223907,0
8847,18,0.50393677,4.4015045,0
11297,5,0.47418213,4.363312,0
11079,3,0.38815308,4.313141,0
9716,3,0.6939392,4.7035675,0
9494,5,0.6351776,4.5317535,0
758,8,-3.7461853,5.421829,0
5602,3,0.26226807,4.849884,0
5063,3,0.37405396,5.1621704,0
420,6,-3.1137085,2.595642,0
,90,-0.5,4,1
,26,-5.8,0.2,1
11292,5,0.5155029,4.388092,0
11759,4,0.5048828,4.4455566,0
5333,3,-0.119903564,4.8835144,0
6005,4,0.44796753,4.9723816,0
8774,0,0.08387756,4.2775116,0
4349,4,0.18678284,5.178177,0
6864,4,0.4056244,4.984253,0
367,3,-3.1571503,2.4938812,0
4024,4,-0.19172668,4.941162,0
7118,4,0.29884338,4.760971,0
5412,4,0.22105408,5.056076,0
5119,4,0.13630676,5.076294,0
3236,4,-0.35081482,4.814926,0
,200,0,-0.5,1
9313,3,0.40971375,4.4862976,0
10384,3,0.44955444,4.59639,0
11458,4,0.46806335,4.395279,0
5360,11,0.15760803,4.9285736,0
9676,6,0.631897,4.6199646,0
2865,7,-0.45767212,4.690277,0
2697,5,-0.4754486,4.89447,0
,30,5.5,44,1
1199,0,-0.9427643,4.4702454,0
7903,4,0.7519684,3.2489471,0
8473,7,0.5932617,4.743561,0
7942,4,0.7816467,3.3414612,0
,110,-1,0.2,1
4669,4,-0.45298767,5.3766174,0
4704,3,-0.70606995,5.171997,0
9751,2,0.60513306,4.632309,0
6981,4,0.3138275,4.7256775,0
51,4,-3.4382782,2.2853851,0
4583,4,-0.49954224,4.9322968,0
,120,-0.2,-0.2,1
4279,8,0.12898254,5.101074,0
9755,4,0.5812073,4.632309,0
2904,4,-0.48373413,4.67041,0
3248,8,-0.33538818,4.819107,0
4939,0,-0.17556763,4.887726,0
3946,7,-0.38606262,4.820404,0
11494,5,0.62986755,4.510208,0
854,1,-3.4412537,3.7460785,0
854,0,-3.00737,3.5764618,0
3271,4,-0.3210144,4.880478,0
7838,4,0.84487915,3.4467163,0
1540,6,-1.1856079,5.408844,0
2092,6,-1.1306305,5.340042,0
5173,4,0.108673096,4.953491,0
446,3,-3.641571,2.4244385,0
2302,4,-1.2773285,5.1135406,0
7063,8,0.46377563,4.7131042,0
9074,0,0.33538818,4.3263855,0
8497,4,-0.8148651,4.148514,0
3119,4,-0.5172882,4.677002,0
3330,5,-0.37191772,4.8046875,0
11982,5,0.30665588,4.324066,0
11024,4,0.4359436,4.4455566,0
1793,0,-1.9879456,5.1417084,0
10790,8,0.5647125,4.5522766,0
9789,3,0.67863464,4.585022,0
3204,2,-0.47627258,4.7781525,0
1032,0,-1.149765,4.177597,0
3095,4,-0.41918945,4.7998962,0
1286,4,-0.4706421,5.0014496,0
7537,3,0.7937012,4.1763153,0
1489,6,-1.0948944,5.338562,0
428,8,-3.2175446,2.529892,0
11321,2,0.4646759,4.361908,0
2806,5,-0.5519867,4.6897736,0
4873,0,-0.19308472,5.032501,0
2822,5,-0.55085754,4.7010345,0
9083,6,0.26467896,4.2877502,0
11822,7,0.44311523,4.386139,0
11661,8,0.49450684,4.3886414,0
5778,4,0.49890137,5.1207275,0
12052,5,0.6094971,4.472473,0
148,8,-4.409897,2.8355255,0
6681,8,0.35876465,5.07045,0
3076,8,-0.30426025,4.8561554,0
4914,0,-0.29605103,4.914612,0
1685,1,-2.2763672,5.4165344,0
7193,4,0.2922821,4.651245,0
9450,8,0.466568,4.5164185,0
3997,7,-0.34788513,4.8046875,0
8900,0,0.5217285,4.4806824,0
786,4,-4.1219788,4.139389,0
2044,0,-1.5518494,5.072418,0
,70,-12.6,-2.6,1
2755,4,-0.52212524,4.6756134,0
1103,0,-1.7513123,3.4307861,0
11544,3,0.5320587,4.4455566,0
11313,8,0.4371643,4.3665466,0
7161,4,0.3360443,4.6982727,0
,214,-0.2,-0.2,1
743,4,-3.6081696,5.6168823,0
2801,3,-0.55804443,4.6897736,0
1878,0,-1.4931335,5.3897247,0
8616,1,0.7586975,4.5316315,0
854,0,-3.348053,3.64917,0
,40,-7,20,1
12173,3,0.46806335,4.395279,0
1443,0,-0.55570984,5.181061,0
10466,4,0.69851685,4.718216,0
6765,77,0.19137573,5.0054474,0
8350,1,0.3869171,4.1136017,0
152,4,-4.3592224,3.0016327,0
10501,4,0.74868774,4.775955,0
4697,8,-0.96188354,5.1153564,0
3068,4,-0.28733826,4.8183136,0
2468,2,-0.6726837,5.0681458,0
11009,3,0.4521942,4.4546356,0
12150,8,0.5497284,4.4527435,0
3154,4,-0.3327484,4.8961487,0
7137,4,0.4000244,4.769272,0
5520,4,0.19172668,5.032135,0
2334,3,-1.204483,5.144516,0
2919,7,-0.44869995,4.6858063,0
4216,4,0.2420044,5.007248,0
4817,97,0.103500366,5.3644714,0
1443,0,-0.7036896,5.373291,0
698,0,-3.3094177,3.7460632,0
8617,0,0.74658203,4.4165955,0
552,4,-3.2675781,3.64917,0
11372,4,0.2627716,4.304306,0
3931,5,-0.38549805,4.8118744,0
328,3,-2.9575348,3.114212,0
5774,7,0.52041626,5.11438,0
9630,4,0.64424133,4.621216,0
6922,7,0.24829102,4.6610413,0
5548,8,0.23719788,4.8765106,0
,198,-0.6,-0.2,1
10521,4,0.73487854,4.775955,0
3853,4,-0.378479,4.7906647,0
10107,4,0.5867157,4.66098,0
6236,4,0.31591797,4.9597015,0
7611,59,0.52897644,4.0207214,0
10314,4,0.72032166,4.7400513,0
3755,7,-0.30665588,4.91243,0
4939,0,-0.22329712,4.8889465,0
,246,-0.2,-0.2,1
1931,0,-1.2413025,5.2540436,0
6256,4,0.25637817,4.8927765,0
3794,4,-0.39283752,4.7794037,0
3544,8,-0.299469,4.8904266,0
1078,0,-1.4498291,3.7464142,0
7960,6,0.747818,3.280838,0
7715,4,0.4452362,2.9731293,0
1103,0,-1.812439,3.4184418,0
1443,0,-0.627594,5.2905426,0
698,0,-4.505234,3.2388306,0
11517,4,0.5944061,4.4477997,0
11548,4,0.5460663,4.4455566,0
12161,4,0.49339294,4.431961,0
9120,10,0.3834076,4.38002,0
4106,3,-0.29364014,4.8150177,0
4036,3,-0.1645813,4.9798584,0
3396,4,-0.46948242,4.8309784,0
3291,4,-0.34106445,4.857849,0
4138,8,0.3764038,5.040924,0
1753,0,-1.8322754,5.34639,0
2998,4,-0.48017883,4.7604523,0
6934,3,0.17736816,4.6538544,0
7493,4,0.8595886,4.5967255,0
6489,7,0.15463257,4.9483337,0
7824,0,0.7554474,3.296112,0
1623,4,-2.4164276,5.2634583,0
12364,4,0.46116638,4.3989563,0
3626,4,-0.3504181,4.847275,0
9427,4,0.41404724,4.516693,0
,258,-0.2,-0.2,1
9995,4,0.59869385,4.6658936,0
10345,4,0.6203003,4.6825867,0
2212,4,-1.1236572,5.2409973,0
7403,4,0.6075897,4.625122,0
8617,0,0.87680054,4.589203,0
9681,5,0.64108276,4.632309,0
9337,4,0.3856659,4.450302,0
2588,8,-0.39283752,5.139206,0
7069,6,0.45147705,4.731674,0
11419,8,0.36746216,4.409195,0
10239,4,0.8383789,4.7043457,0
490,5,-3.441803,2.6433258,0
8283,9,0.40663147,4.27034,0
9524,4,0.6979065,4.639084,0
4298,4,0.18760681,5.1483917,0
6837,7,0.3617096,4.8390045,0
501,4,-3.5029144,2.8851318,0
5060,8,0.3506317,5.122055,0
8900,1,0.4028778,4.4211426,0
4689,5,-0.9729614,5.099182,0
8664,0,0.6511383,4.6875305,0
4197,4,0.19126892,5.051895,0
8617,0,0.8209076,4.4857635,0
2044,0,-1.5506134,5.078293,0
12157,3,0.50057983,4.4479523,0
10171,5,0.51831055,4.6610413,0
3091,8,-0.39401245,4.8186646,0
4142,4,0.4000244,5.083679,0
988,0,-1.4631653,4.09433,0
2247,1,-1.2717285,5.2243347,0
11482,3,0.62802124,4.5155334,0
9400,8,0.3965454,4.4581757,0
6766,0,0.18702698,4.9196167,0
6977,6,0.31951904,4.737076,0
3974,4,-0.32763672,4.791458,0
8939,3,0.29901123,4.4177094,0
4961,5,-0.10925293,4.892227,0
9769,2,0.60014343,4.6466675,0
5931,8,0.22764587,4.8184967,0
5888,4,0.21113586,4.944519,0
12380,4,0.42964172,4.407837,0
10430,3,0.55444336,4.6430817,0
364,0,-3.0811462,2.628067,0
8239,4,0.6511383,4.4705505,0
10813,3,0.3324585,4.4244537,0
10372,8,0.4853058,4.645981,0
7786,4,0.68911743,3.1508942,0
10548,8,0.6216583,4.7729187,0
698,0,-3.1169434,3.9524536,0
2684,2,-0.45692444,4.9422913,0
9667,6,0.62268066,4.593292,0
2454,4,-0.95869446,4.933014,0
71,9,-3.2906342,2.6557312,0
8775,0,0.22673035,4.2805786,0
10642,3,0.50213623,4.565094,0
5802,4,0.6099396,5.1555176,0
9074,0,0.32269287,4.304428,0
10904,5,0.30181885,4.2635193,0
5908,5,0.13537598,4.826233,0
4873,0,-0.16625977,5.1158447,0
12084,5,0.63475037,4.4886475,0
1111,2,-1.524704,3.6536255,0
11440,6,0.45030212,4.4357605,0
7611,0,0.28956604,3.6531525,0
8251,4,0.5817108,4.472,0
1079,1,-1.5946503,3.6507568,0
6278,8,0.24165344,4.8542786,0
4477,7,0.16630554,5.117401,0
7204,7,0.2707367,4.652313,0
1530,0,-0.9005127,5.3856964,0
2890,6,-0.51846313,4.6538544,0
10084,5,0.5749817,4.6139984,0
11525,8,0.5619354,4.42955,0
6810,4,0.2015686,4.838394,0
1172,0,-0.86769104,4.4841766,0
3443,9,-0.40525818,4.8477783,0
5157,3,-0.11578369,4.902176,0
6336,3,0.26713562,4.8800964,0
10677,4,0.610672,4.5533447,0
2955,9,-0.4287567,4.793625,0
8847,0,0.5077667,4.378418,0
5290,4,-0.14781189,4.8432617,0
1349,0,-0.37832642,5.110016,0
5920,5,0.18103027,4.8406067,0
9512,3,0.69451904,4.6236267,0
1079,0,-1.7395935,3.5699463,0
2869,4,-0.4715271,4.711319,0
10755,8,0.888443,4.790329,0
242,4,-3.395172,1.7731018,0
4989,7,0.29978943,5.1065063,0
1349,28,-0.27702332,5.1997375,0
8114,4,0.69898987,3.705246,0
7731,3,0.4472351,2.9916077,0
10591,3,0.4807434,4.6447754,0
9991,10,0.6079254,4.6610413,0
6766,0,0.24919128,4.9046783,0
3166,4,-0.32641602,4.9043427,0
10673,3,0.5921478,4.5676575,0
10635,9,0.43728638,4.5465546,0
11837,8,0.47325134,4.402466,0
,16,-6.2,-5,1
3322,4,-0.35716248,4.790329,0
8067,4,0.3960266,3.1183624,0
7824,2,0.72821045,3.25177,0
8349,0,0.34597778,4.1209717,0
,220,-0.2,-0.2,1
6790,4,0.5866089,5.1634827,0
2255,8,-1.2839508,5.184906,0
2044,63,-1.6138306,5.1135406,0
4559,3,-0.12641907,5.225876,0
3814,4,-0.40249634,4.7997437,0
6302,4,0.17842102,4.786194,0
7637,5,0.5282898,3.083496,0
6830,4,0.3792572,4.824951,0
11935,4,0.32774353,4.324341,0
203,4,-3.4162292,3.2767487,0
1753,0,-1.1624603,5.40184,0
7133,7,0.40600586,4.7819366,0
905,0,-2.5363617,3.1844025,0
905,0,-1.9337463,3.513214,0
1560,8,-1.9468994,5.3847656,0
505,4,-3.4865112,3.0319061,0
3653,11,-0.3076172,4.864044,0
1931,0,-1.2578888,5.256241,0
6072,9,0.38182068,4.9406433,0
11767,8,0.5149536,4.4550476,0
2626,4,-0.58161926,4.91893,0
9285,5,0.45187378,4.4540863,0
3267,7,-0.3210144,4.877594,0
8184,3,0.69747925,4.363556,0
,50,-4,16.5,1
7415,4,0.67800903,4.617935,0
,50,-12.6,-3.8,1
1349,0,-0.31739807,5.1674347,0
548,8,-3.1780853,3.7029572,0
11208,7,0.5296478,4.4675446,0
6426,1,0.33039856,4.857727,0
6766,0,0.26075745,4.8908844,0
11587,3,0.42173767,4.4456024,0
7520,4,0.8740845,4.372772,0
9095,12,0.31134033,4.301834,0
4271,5,0.11253357,5.0846252,0
7613,0,0.35810852,3.3669739,0
4478,1,0.15699768,5.1327057,0
5362,2,0.17315674,4.947098,0
2317,2,-1.2260284,5.1469574,0
1930,0,-1.4477997,5.1216125,0
4818,0,0.36653137,4.977127,0
6333,8,0.25784302,4.8836975,0
